slippage_bps,total_return_pct,annualized_return_pct,sortino,beta,annualized_alpha_pct,random_control_median_equity,random_control_percentile,n_dates,period,cost_multiplier
5.0,213.37413709199785,20.985105831798556,0.7670666940589153,-0.31658520100004084,31.653492728773426,0.7060132730413475,100.0,1511,TRAIN,1
10.0,203.85213883257748,20.36409506241077,0.750319607739622,-0.3164248169274826,30.97528824581801,0.6161380480002796,100.0,1511,TRAIN,2
15.0,194.61724846154195,19.74612130336415,0.7335645473976783,-0.31626456890985005,30.300708137170275,0.5376380042369375,100.0,1511,TRAIN,3
5.0,1264.8203699052353,92.45669643636964,2.088426047559144,-0.821078809993166,127.16753232891907,0.7828429159482715,100.0,1006,VAL,1
10.0,1239.243360196161,91.54681931378464,2.0735417199982598,-0.8207748220323741,126.08067322119005,0.7145792193699017,100.0,1006,VAL,2
15.0,1214.1401037282826,90.64104158378359,2.058645030076093,-0.820470889049848,124.99917856124321,0.6522145501674794,100.0,1006,VAL,3
