slippage_bps,total_return_pct,annualized_return_pct,sortino,beta,annualized_alpha_pct,random_control_median_equity,random_control_percentile,n_dates,period,cost_multiplier
5.0,47.556270030442626,6.703397494801844,0.3695321751054914,0.0189303881483108,12.930459035937524,0.6449244507182463,93.0,1511,TRAIN,1
10.0,47.01600441577873,6.638140445742069,0.3676779322325934,0.01903047156084276,12.859791297095914,0.5622022950203476,95.0,1511,TRAIN,2
15.0,46.47761918393718,6.572911444172047,0.36582371708264855,0.01913054427560016,12.789170904790215,0.49002946690884674,95.0,1511,TRAIN,3
5.0,219.47977274508096,33.77087231215739,0.9849039348262262,-0.08362571844161645,44.647885642867166,0.744787415890612,100.0,1006,VAL,1
10.0,218.14143419125958,33.63027738083579,0.9818393388725518,-0.08356258852274094,44.49398268045548,0.6796211978012628,100.0,1006,VAL,2
15.0,216.80849675526716,33.4898085431379,0.9787748202769704,-0.0834994664101348,44.34025112232089,0.6201065746292344,100.0,1006,VAL,3
