slippage_bps,total_return_pct,annualized_return_pct,sortino,beta,annualized_alpha_pct,random_control_median_equity,random_control_percentile,n_dates,period,cost_multiplier
5.0,1030.3776521996135,49.84885656714076,1.3532647720273707,0.16868576684084308,56.82690145694662,0.7224041895257249,100.0,1511,TRAIN,1
10.0,1018.9013811918265,49.594049640427286,1.3500096171081453,0.1687942564807141,56.55801541140366,0.6304590478462282,100.0,1511,TRAIN,2
15.0,1007.5400400328409,49.339640370158676,1.3457814270415498,0.1689027343257829,56.289604989641326,0.5501485387679861,100.0,1511,TRAIN,3
5.0,3320.0091009713533,142.25305047426025,2.9166578810072035,-0.1710000680430718,162.7651252288376,0.7606511114705463,100.0,1006,VAL,1
10.0,3298.364219132447,141.86807558263106,2.9112561973020235,-0.17092428576045723,162.34240141628328,0.6935255996536989,100.0,1006,VAL,2
15.0,3276.853873986453,141.4836685564795,2.905853104969639,-0.17084851433923215,161.92037716519633,0.632270459446433,100.0,1006,VAL,3
