slippage_bps,total_return_pct,annualized_return_pct,sortino,beta,annualized_alpha_pct,random_control_median_equity,random_control_percentile,n_dates,period,cost_multiplier
5.0,29.956556699318714,4.600760037228979,0.3872447514764291,0.10267583453003291,4.702501116141544,0.3464227407295998,100.0,1468,TRAIN,1
10.0,25.863967580871595,4.027770216817572,0.3476937763615547,0.10269908201037603,4.132136843232392,0.3025892647328385,100.0,1468,TRAIN,2
15.0,21.898753244106018,3.4576993209759044,0.3083602423391634,0.10272234479823993,3.5650387617079504,0.264280342209923,100.0,1468,TRAIN,3
5.0,-14.07454724585121,-3.8602729906750066,-0.17138613722360993,-0.05788636317738551,-1.9153763989683381,0.5134022555166184,98.0,971,VAL,1
10.0,-15.596234161854284,-4.305063308068801,-0.20022035968762075,-0.057865798198948624,-2.366627752588646,0.4697315434464785,99.0,971,VAL,2
15.0,-17.091495772438048,-4.747951694020413,-0.22882847100721965,-0.05784519527224556,-2.815692254521973,0.4295093361064575,99.0,971,VAL,3
